,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_1,InternetService_2,Contract_1,Contract_2,PaymentMethod_1,PaymentMethod_2,PaymentMethod_3
2399,0,0,1,0,12,0,0,0,0,1,0,1,1,1,373,1830,0,False,False,False,False,False,False,False
2400,0,0,0,1,9,1,0,1,0,1,1,0,1,0,1149,2267,0,True,False,False,False,False,False,False
2401,1,1,0,1,11,1,0,0,1,0,1,0,0,1,450,1796,0,False,False,False,False,False,True,False
2402,1,0,0,1,6,1,0,0,0,0,0,0,0,0,23,550,0,False,True,False,False,False,False,True
2403,0,0,1,0,71,1,0,1,1,1,1,1,1,1,991,5858,0,False,False,True,False,False,False,False
2404,0,0,1,1,42,1,1,1,1,0,0,1,0,1,1177,4851,0,True,False,True,False,True,False,False
2405,0,0,1,1,8,1,0,0,0,1,0,1,1,1,1172,2098,1,True,False,False,False,False,True,False
2406,0,0,0,0,5,1,0,0,1,0,0,1,1,1,1213,1624,1,True,False,False,False,False,True,False
2407,0,0,1,0,2,1,0,0,0,0,0,0,0,1,729,636,1,True,False,False,False,False,True,False
2408,0,0,1,1,45,1,0,0,0,0,0,0,0,0,46,2294,0,False,True,False,True,False,False,True
2409,1,0,1,1,28,0,0,0,1,1,1,1,1,1,543,3399,0,False,False,True,False,True,False,False
2410,0,0,1,0,43,1,1,0,1,0,0,0,0,0,909,4576,0,True,False,False,False,False,True,False
2411,1,0,0,1,60,1,1,1,0,1,1,1,1,1,994,5394,0,False,False,False,True,False,True,False
2412,0,0,1,0,42,0,0,0,1,0,1,0,0,0,169,3147,1,False,False,True,False,False,False,True
2413,1,0,1,1,7,0,0,1,0,1,1,0,1,0,369,1154,0,False,False,False,True,True,False,False
2414,0,0,1,0,25,1,0,0,0,0,0,0,0,1,33,1619,0,False,True,True,False,False,False,False
2415,0,1,1,1,40,1,1,0,0,0,0,1,1,1,1179,4709,1,True,False,False,False,True,False,False
2416,1,0,0,0,27,1,1,0,0,1,0,1,1,1,1291,4170,0,True,False,True,False,False,False,False
2417,1,0,0,0,10,0,0,0,1,0,1,0,0,0,204,1357,0,False,False,False,False,False,True,False
2418,0,1,0,0,27,1,1,0,1,1,0,0,0,1,1024,3985,0,True,False,False,False,False,False,False
2419,0,0,0,0,11,1,0,0,0,1,1,0,0,0,435,1879,0,False,False,True,False,False,False,False
2420,1,0,1,1,4,0,0,1,0,0,0,1,0,0,220,695,0,False,False,False,False,True,False,False
2421,1,0,0,0,68,0,0,0,0,1,0,0,1,1,240,4232,0,False,False,False,False,False,False,False
2422,1,1,0,0,1,1,0,0,0,0,0,0,0,1,716,297,0,True,False,False,False,False,True,False
2423,0,0,0,0,18,1,0,0,0,0,0,0,0,0,31,1394,0,False,True,True,False,False,False,True
2424,0,0,0,0,57,1,1,1,1,1,0,1,1,1,1513,6023,1,True,False,False,True,False,False,False
2425,1,0,0,0,26,1,0,0,0,0,0,0,0,1,35,1622,0,False,True,False,False,False,True,False
2426,0,0,1,0,17,0,0,0,1,1,0,0,0,1,202,1871,0,False,False,False,False,True,False,False
2427,1,0,0,0,1,0,0,0,0,0,0,0,1,0,206,99,1,False,False,False,False,False,True,False
2428,1,0,0,1,38,1,1,0,0,1,0,1,1,1,1266,4773,1,True,False,False,False,False,False,False
2429,1,1,1,0,59,1,0,1,1,1,0,0,0,1,955,5347,0,True,False,True,False,True,False,False
2430,1,0,0,0,30,1,0,1,0,1,0,0,0,1,472,3369,0,False,False,False,True,False,False,True
2431,1,1,0,0,2,0,0,0,0,0,0,0,0,1,81,168,1,False,False,False,False,False,False,True
2432,0,1,1,0,50,1,1,0,0,0,0,0,0,0,96,2929,0,False,True,True,False,False,True,False
2433,1,0,0,0,9,0,0,1,0,1,1,0,1,0,392,1523,0,False,False,True,False,False,False,True
2434,0,0,1,1,3,1,0,0,0,0,0,0,0,0,22,252,0,False,True,False,False,False,False,True
2435,0,0,0,1,14,1,0,0,0,1,0,1,0,1,539,2176,0,False,False,False,False,True,False,False
2436,0,1,0,0,31,1,0,1,0,0,0,0,0,1,778,3783,0,True,False,False,False,True,False,False
2437,0,0,0,0,7,1,0,1,1,1,0,0,0,0,571,1472,0,False,False,False,False,False,True,False
2438,0,0,0,0,8,1,1,1,0,0,1,1,1,1,1343,2223,1,True,False,False,False,False,False,False
2439,1,0,1,1,17,1,0,0,0,0,0,0,0,0,27,1216,0,False,True,True,False,False,False,False
2440,1,0,1,1,32,1,0,0,0,0,0,0,0,1,18,1923,0,False,True,False,False,True,False,False
2441,0,1,0,0,2,1,0,0,0,0,0,1,0,0,930,723,0,True,False,False,False,False,False,True
2442,1,1,0,0,7,1,1,0,0,0,0,1,0,1,991,1697,1,True,False,False,False,False,True,False
2443,0,0,1,1,72,1,1,1,1,1,0,1,1,0,1460,6428,0,True,False,False,True,True,False,False
2444,0,1,0,0,31,1,1,0,1,0,0,1,1,1,1280,4467,1,True,False,False,False,False,True,False
2445,0,0,1,1,27,1,0,1,0,0,0,0,0,0,795,3689,0,True,False,False,False,False,False,True
2446,0,0,0,0,18,1,1,0,1,0,0,1,0,1,1093,3239,1,True,False,False,False,True,False,False
2447,1,0,0,0,7,1,0,0,0,1,0,0,0,1,805,1585,0,True,False,False,False,False,True,False
2448,0,1,0,0,14,1,1,0,1,1,0,1,1,1,1372,3245,1,True,False,False,False,False,True,False
2449,1,0,1,1,11,1,0,0,0,1,0,1,0,1,536,1943,0,False,False,False,False,False,False,False
2450,0,0,1,1,72,1,1,1,0,1,1,1,1,1,1477,6462,0,True,False,False,True,False,False,False
2451,1,0,1,1,28,1,1,1,1,0,0,1,1,0,1397,4260,1,True,False,True,False,False,True,False
2452,1,1,0,0,15,1,1,0,0,0,0,0,0,1,791,2675,1,True,False,False,False,True,False,False
2453,0,1,0,0,4,1,1,0,0,0,0,0,0,1,796,1120,0,True,False,False,False,False,True,False
2454,0,0,0,0,71,1,1,0,0,0,0,0,0,0,83,3437,0,False,True,False,True,False,True,False
2455,0,0,0,0,5,1,0,0,1,0,1,0,1,1,1080,1520,1,True,False,False,False,False,True,False
2456,1,0,1,1,47,1,1,0,0,0,0,0,0,0,83,2705,0,False,True,False,True,False,False,True
2457,1,1,1,0,57,1,0,0,1,1,0,1,0,1,1106,5480,0,True,False,True,False,False,True,False
2458,1,1,1,0,50,1,1,1,0,1,0,1,1,1,1376,5469,0,True,False,False,True,True,False,False
2459,1,0,0,0,8,1,0,0,0,0,0,0,0,1,38,721,0,False,True,False,False,True,False,False
2460,0,0,1,1,48,1,0,0,0,0,0,0,0,0,20,2283,0,False,True,False,True,False,False,True
2461,0,0,0,0,70,1,0,0,0,0,0,0,0,0,23,2979,0,False,True,True,False,False,False,False
2462,1,0,0,1,1,1,0,1,1,0,1,0,1,1,724,305,0,False,False,False,False,False,False,False
2463,1,0,1,0,8,1,1,0,0,0,0,0,1,1,1008,1895,0,True,False,False,False,False,False,False
2464,0,0,0,0,1,1,1,0,0,0,0,0,0,1,847,366,1,True,False,False,False,False,True,False
2465,1,0,0,0,1,0,0,0,0,0,0,0,1,1,194,94,1,False,False,False,False,False,False,False
2466,1,0,1,1,60,1,0,0,0,0,0,0,0,0,40,2767,0,False,True,False,True,False,False,True
2467,1,0,1,1,49,1,1,0,0,0,1,1,1,1,1241,5363,0,True,False,True,False,False,True,False
2468,1,0,1,0,4,0,0,0,1,0,0,1,1,1,347,847,1,False,False,False,False,False,True,False
2469,0,0,0,0,29,1,0,0,0,0,0,0,0,0,29,1792,0,False,True,True,False,False,False,True
2470,0,0,1,0,67,1,1,0,0,0,0,0,0,1,97,3450,0,False,True,False,True,True,False,False
2471,0,0,1,0,53,1,1,0,1,0,0,1,1,1,1250,5463,1,True,False,False,False,True,False,False
2472,1,0,1,0,67,1,1,1,1,1,1,0,0,0,733,5228,0,False,False,False,True,True,False,False
2473,0,0,1,1,6,1,0,0,0,0,0,0,0,0,26,575,0,False,True,False,False,False,False,True
2474,0,0,0,0,47,1,1,0,1,1,0,1,1,1,1402,5310,0,True,False,False,False,False,True,False
2475,0,0,0,0,53,1,0,1,1,1,1,0,1,0,1271,5564,0,True,False,False,True,False,False,True
2476,1,0,1,0,69,1,0,1,1,1,1,1,1,1,989,5777,0,False,False,False,True,False,False,True
2477,1,0,0,0,3,1,0,1,0,0,0,0,1,1,1016,988,0,True,False,False,False,False,False,True
2478,1,0,0,0,4,1,0,0,0,0,0,0,0,0,296,903,0,False,False,False,False,False,False,True
2479,1,0,1,1,56,1,1,1,1,0,1,0,1,1,824,5028,0,False,False,False,True,True,False,False
2480,1,1,1,0,59,1,1,0,0,0,0,1,1,1,1165,5637,1,True,False,False,False,False,False,False
2481,1,1,1,0,61,1,1,0,0,0,0,0,0,0,92,3208,0,False,True,False,True,False,False,False
2482,0,0,1,0,2,1,0,0,0,0,0,0,0,1,305,453,0,False,False,False,False,False,True,False
2483,1,1,1,1,46,1,1,1,1,1,0,1,0,1,1295,5169,1,True,False,False,False,False,True,False
2484,1,0,1,1,12,1,0,0,0,0,0,0,0,0,39,1018,0,False,True,False,False,False,False,True
2485,0,0,0,0,14,1,1,0,0,1,0,0,0,1,909,2579,1,True,False,False,False,False,True,False
2486,0,0,1,1,28,1,1,0,0,0,1,0,1,1,1102,4058,0,True,False,True,False,False,True,False
2487,1,0,0,0,24,1,0,1,1,0,1,0,0,0,552,3134,0,False,False,False,False,False,False,False
2488,1,0,0,0,31,1,0,0,0,1,1,0,0,1,464,3432,1,False,False,False,False,False,True,False
2489,0,0,1,1,68,1,1,1,1,1,1,0,1,1,869,5541,0,False,False,True,False,False,True,False
2490,1,0,0,1,39,1,1,0,0,0,1,1,1,0,1292,4838,0,True,False,False,True,False,False,True
2491,0,0,1,0,42,1,0,0,0,0,0,0,0,0,36,2266,0,False,True,False,False,True,False,False
2492,1,0,1,0,13,0,0,1,0,0,1,1,1,1,448,1983,1,False,False,False,False,False,True,False
2493,0,0,1,0,6,1,1,0,1,0,0,0,1,1,1108,1623,0,True,False,False,False,False,True,False
2494,1,0,0,0,35,1,1,0,0,0,0,0,0,0,814,4144,1,True,False,False,False,True,False,False
2495,0,0,1,0,38,1,0,0,0,0,0,0,0,1,34,2163,0,False,True,True,False,True,False,False
2496,1,0,0,0,18,1,0,0,0,0,0,0,0,0,30,1353,0,False,True,False,True,True,False,False
2497,0,0,1,0,4,1,0,0,0,0,0,0,0,0,21,475,0,False,True,False,False,False,False,True
2498,1,0,1,0,27,1,0,0,1,0,1,0,0,1,435,3052,0,False,False,False,False,False,True,False
2499,1,0,0,1,41,1,0,1,1,1,0,1,0,0,719,4288,0,False,False,True,False,False,False,True
2500,1,0,1,1,50,1,0,1,0,0,1,1,1,0,817,4910,0,False,False,True,False,False,True,False
2501,1,0,1,1,72,1,0,0,0,0,0,0,0,0,36,2995,0,False,True,False,True,False,True,False
2502,0,0,0,0,70,1,1,0,0,0,0,0,0,0,113,3586,0,False,True,True,False,True,False,False
2503,1,0,1,1,44,1,0,0,0,0,0,0,0,0,41,2347,0,False,True,True,False,False,False,False
2504,1,0,0,0,2,1,0,1,0,0,0,0,0,1,821,811,1,True,False,False,False,False,True,False
2505,0,0,1,1,34,1,0,0,0,0,0,0,0,1,31,1941,0,False,True,True,False,False,False,False
2506,0,1,1,0,72,1,1,0,0,0,0,0,0,0,78,3503,0,False,True,False,True,False,False,False
2507,1,0,1,0,71,1,1,0,0,0,0,0,0,1,82,3548,0,False,True,False,True,False,True,False
2508,0,0,0,0,64,1,1,0,1,1,1,1,1,1,1478,6223,0,True,False,False,True,True,False,False
2509,0,0,1,0,72,1,1,0,0,0,0,0,0,1,97,3571,0,False,True,False,True,False,False,False
2510,1,0,0,0,1,1,1,0,0,0,0,0,0,1,792,337,1,True,False,False,False,False,False,True
2511,1,1,1,0,29,1,0,1,0,1,0,0,1,0,1095,4158,0,True,False,True,False,False,False,False
2512,0,0,1,0,23,1,0,1,0,1,1,0,1,1,690,3408,0,False,False,True,False,False,False,False
2513,1,0,1,1,52,1,0,0,0,0,0,0,0,0,13,2549,0,False,True,False,True,False,False,True
2514,0,1,0,0,25,1,1,0,1,0,0,0,1,1,1087,3836,1,True,False,False,False,False,True,False
2515,0,0,0,0,64,1,1,1,1,1,1,1,1,1,1547,6298,0,True,False,False,True,False,False,False
2516,0,1,0,0,16,1,1,0,0,0,0,1,1,1,1216,3298,1,True,False,False,False,False,True,False
2517,1,1,0,0,1,1,0,0,0,0,0,0,0,1,705,286,1,True,False,False,False,False,False,False
2518,1,0,0,0,24,1,1,0,1,0,0,1,1,1,1274,3988,0,True,False,False,False,False,False,False
2519,1,0,1,0,2,1,1,0,0,1,0,1,0,1,1122,758,0,True,False,False,False,False,True,False
2520,0,0,1,1,34,1,0,1,1,1,1,1,1,0,990,4254,0,False,False,False,True,False,False,True
2521,1,1,1,0,36,1,1,0,0,0,0,0,1,1,1000,4436,1,True,False,False,False,True,False,False
2522,1,0,1,1,53,1,1,0,0,1,1,1,1,1,875,4857,0,False,False,True,False,False,False,True
2523,0,0,1,1,47,1,0,0,0,0,0,0,0,0,34,2270,0,False,True,False,True,True,False,False
2524,1,0,0,1,72,1,0,0,0,0,0,0,0,0,27,3243,0,False,True,False,True,True,False,False
2525,1,0,1,1,72,1,1,1,1,0,1,0,1,1,1237,6197,0,True,False,False,True,True,False,False
2526,1,0,0,0,1,1,0,0,0,0,0,0,0,0,17,10,1,False,True,False,False,False,False,True
2527,0,0,0,0,9,1,1,0,0,0,0,0,1,1,961,2142,1,True,False,False,False,False,True,False
2528,0,0,0,0,8,1,0,0,0,0,0,1,0,1,902,1935,1,True,False,False,False,False,False,False
2529,1,1,0,0,45,1,0,1,0,1,0,0,1,0,590,4230,1,False,False,True,False,True,False,False
2530,0,0,0,0,7,1,0,0,0,1,1,1,1,1,1289,2000,0,True,False,False,False,False,True,False
2531,0,0,1,0,71,1,1,0,0,0,0,0,0,1,81,3398,0,False,True,False,True,True,False,False
2532,0,1,0,0,41,1,0,0,0,1,1,1,1,1,1303,4900,0,True,False,True,False,False,False,False
2533,1,0,1,1,67,0,0,1,0,0,0,1,1,0,394,4523,0,False,False,False,True,True,False,False
2534,1,0,1,0,69,1,1,1,1,1,1,0,1,1,1418,6290,0,True,False,True,False,True,False,False
2535,0,1,1,0,70,1,1,1,1,1,1,1,1,1,1136,6028,0,False,False,False,True,False,False,False
2536,1,0,0,0,25,1,1,0,0,0,0,0,0,0,98,1926,1,False,True,True,False,False,False,False
2537,1,0,0,0,72,1,1,1,1,1,1,1,1,0,1522,6478,0,True,False,False,True,False,False,False
2538,1,0,1,1,34,0,0,0,0,0,1,1,0,1,252,2952,0,False,False,False,True,False,True,False
2539,0,0,1,1,65,1,1,0,0,0,0,0,0,0,112,3374,0,False,True,False,True,True,False,False
2540,0,0,0,0,70,1,1,1,1,1,1,1,1,1,1503,6404,0,True,False,False,True,True,False,False
2541,0,0,1,1,72,0,0,1,0,1,0,1,1,1,435,4863,0,False,False,False,True,True,False,False
2542,1,0,0,1,35,1,0,0,0,0,1,1,1,1,755,4051,0,False,False,True,False,False,False,True
2543,1,0,0,0,13,1,1,1,0,0,0,1,1,0,1245,2806,1,True,False,False,False,False,False,True
2544,0,0,1,0,12,1,1,1,0,1,0,1,1,0,877,2276,0,False,False,True,False,False,True,False
2545,0,0,1,1,62,1,0,1,0,1,1,1,0,1,730,5030,0,False,False,True,False,False,False,False
2546,0,0,0,0,25,1,0,1,0,0,1,1,1,1,830,3704,0,False,False,False,False,True,False,False
2547,0,0,0,0,52,0,0,1,1,0,1,0,0,0,227,3695,0,False,False,False,True,False,False,True
2548,1,1,0,0,8,1,0,0,0,0,0,0,0,1,714,1726,0,True,False,False,False,True,False,False
2549,1,0,0,0,2,1,0,0,0,0,0,0,0,0,30,87,0,False,True,False,False,False,False,True
2550,0,0,1,1,56,1,0,0,0,0,0,0,0,0,30,2604,0,False,True,False,True,False,False,True
2551,0,0,0,0,12,1,0,0,0,0,0,0,0,0,18,931,0,False,True,False,False,False,False,False
2552,0,0,1,0,47,1,1,0,0,0,0,0,0,0,123,2838,0,False,True,True,False,False,True,False
2553,1,1,0,0,2,1,0,0,0,0,0,0,0,0,13,103,0,False,True,False,False,False,True,False
2554,0,0,0,0,18,1,0,0,0,1,0,0,0,1,376,2296,0,False,False,False,False,False,False,True
2555,0,0,0,0,8,1,0,1,0,0,0,1,0,1,543,1580,0,False,False,False,False,False,True,False
2556,1,0,1,0,45,1,1,1,0,1,0,0,0,1,986,4743,0,True,False,False,False,False,False,True
2557,1,0,0,0,3,1,0,0,0,0,0,0,0,0,314,640,0,False,False,False,False,False,False,True
2558,0,0,0,0,38,1,0,0,0,0,0,0,0,0,30,1930,0,False,True,True,False,False,False,True
2559,1,0,1,0,72,1,1,1,1,1,1,1,1,1,1551,6513,0,True,False,False,True,False,True,False
2560,1,0,0,0,46,1,1,1,1,0,0,0,1,1,1162,4983,1,True,False,False,False,False,True,False
2561,0,0,1,1,71,1,1,1,1,1,0,1,0,1,1261,6222,0,True,False,False,True,True,False,False
2562,1,0,1,1,66,0,0,0,0,0,1,1,1,0,387,4559,0,False,False,False,True,False,False,False
2563,1,1,0,0,25,1,1,0,1,1,0,1,1,0,1394,4155,1,True,False,False,False,False,False,True
2564,1,0,0,0,18,1,1,0,0,1,1,1,1,1,940,3117,1,False,False,True,False,True,False,False
2565,0,0,1,1,13,1,1,0,0,0,0,0,0,1,92,1230,0,False,True,False,True,False,False,False
2566,0,0,1,1,65,1,1,1,1,1,1,1,1,0,1124,5819,0,False,False,False,True,False,False,False
2567,1,0,1,0,60,1,1,0,1,1,0,1,0,1,1203,5720,1,True,False,False,False,False,True,False
2568,1,0,1,1,15,1,0,0,0,0,0,0,0,0,16,1084,0,False,True,False,True,False,False,True
2569,0,0,1,0,72,1,1,0,0,0,0,0,0,0,89,3605,0,False,True,False,True,True,False,False
2570,1,0,1,0,30,1,1,0,0,0,0,1,1,1,1169,4269,1,True,False,False,False,True,False,False
2571,0,0,1,1,42,1,0,0,0,1,1,1,1,1,1289,5054,0,True,False,False,True,False,True,False
2572,0,0,1,0,71,1,1,0,0,0,0,0,0,0,92,3477,0,False,True,False,True,False,False,False
2573,0,0,0,0,1,1,0,0,0,0,0,0,1,1,454,220,1,False,False,False,False,False,False,True
2574,1,1,0,0,39,1,1,0,0,0,0,1,1,1,1201,4762,1,True,False,False,False,False,False,False
2575,0,0,0,0,35,1,0,0,0,0,0,0,0,0,14,1832,0,False,True,False,False,False,False,False
2576,0,0,1,1,53,1,0,0,1,1,1,1,1,1,1436,5805,0,True,False,False,False,False,False,False
2577,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1180,485,1,True,False,False,False,False,True,False
2578,0,1,1,1,31,1,0,0,0,1,1,1,1,1,1260,4299,1,True,False,False,False,False,True,False
2579,1,0,0,0,48,1,0,0,0,0,0,0,0,0,32,2441,0,False,True,False,True,True,False,False
2580,0,1,0,1,30,1,1,0,0,0,1,1,1,1,1306,4333,0,True,False,False,False,False,True,False
2581,1,0,0,0,10,1,0,0,0,0,0,0,0,0,29,842,0,False,True,False,False,True,False,False
2582,0,0,0,1,12,1,1,0,1,1,0,1,1,1,1381,2884,0,True,False,False,False,False,True,False
2583,0,1,0,0,57,1,0,1,0,1,1,1,0,0,712,4893,0,False,False,False,True,False,False,False
2584,0,0,1,0,58,1,0,1,1,0,0,1,0,1,633,4781,0,False,False,False,False,True,False,False
2585,0,0,0,0,37,1,0,0,0,0,0,0,0,0,25,2160,0,False,True,False,True,False,False,True
2586,0,0,1,1,44,1,0,0,0,0,0,0,0,0,21,2106,0,False,True,False,False,False,False,True
2587,1,0,0,1,27,1,0,0,0,0,0,0,0,0,30,1711,0,False,True,True,False,True,False,False
2588,0,0,0,0,8,1,0,0,0,0,1,0,0,0,364,1395,0,False,False,False,False,False,True,False
2589,1,1,0,0,3,1,1,0,0,0,0,0,0,1,828,942,1,True,False,False,False,False,True,False
2590,0,1,1,0,25,1,0,0,1,1,0,0,1,0,1061,3839,0,True,False,False,False,False,False,False
2591,0,0,1,1,57,1,1,0,1,0,0,1,1,1,1293,5659,0,True,False,False,False,False,True,False
2592,0,0,0,0,12,1,0,0,0,0,0,0,0,0,18,991,0,False,True,False,False,False,False,True
2593,0,0,1,1,62,1,0,0,0,0,0,0,0,0,35,2912,0,False,True,False,True,False,False,False
2594,0,0,1,0,65,1,1,0,1,1,1,1,1,1,1426,6229,0,True,False,False,True,False,False,False
2595,0,0,1,0,71,1,1,0,0,1,1,1,1,1,909,5682,0,False,False,False,True,False,False,False
2596,0,0,1,1,21,1,0,0,1,0,0,1,0,1,521,2783,0,False,False,True,False,True,False,False
2597,1,0,1,0,71,1,1,1,1,1,0,1,1,1,1461,6417,0,True,False,True,False,False,True,False
2598,0,0,0,0,7,1,0,0,0,1,0,0,0,1,810,1653,0,True,False,False,False,False,True,False
2599,0,0,0,0,72,1,0,1,1,1,1,0,1,1,768,5510,0,False,False,False,True,True,False,False
2600,0,0,0,0,1,1,0,0,0,0,0,0,0,0,717,298,0,True,False,False,False,False,True,False
2601,0,0,1,1,72,1,1,0,1,1,1,0,1,1,1255,6242,0,True,False,False,True,False,False,False
2602,0,0,1,1,64,1,1,0,1,1,1,1,1,1,1495,6279,0,True,False,True,False,False,True,False
2603,0,0,0,0,72,1,1,1,1,1,1,1,1,1,1543,6521,0,True,False,False,True,False,True,False
2604,0,0,0,0,29,1,1,0,0,1,0,1,1,0,1292,4280,0,True,False,False,False,False,False,False
2605,0,0,0,0,13,1,0,0,0,0,0,0,0,1,37,1035,0,False,True,False,True,False,False,True
2606,0,0,0,0,31,1,1,1,1,0,0,1,1,0,1362,4478,0,True,False,False,False,False,True,False
2607,1,1,0,0,1,1,0,0,0,0,0,0,0,1,710,291,1,True,False,False,False,False,True,False
2608,1,0,1,1,7,0,0,1,0,0,1,0,0,1,181,1086,1,False,False,False,False,False,True,False
2609,1,0,1,0,61,1,1,0,1,1,0,1,1,1,1386,5941,1,True,False,False,False,False,True,False
2610,0,0,0,1,39,0,0,0,0,1,0,0,0,0,146,2669,1,False,False,False,False,True,False,False
2611,1,0,1,0,10,1,0,0,0,0,0,0,0,1,721,2031,1,True,False,False,False,False,True,False
2612,0,0,1,1,14,1,1,0,1,0,1,1,1,0,909,2678,0,False,False,False,False,True,False,False
2613,0,0,0,0,1,1,1,0,1,0,0,0,0,1,904,396,1,True,False,False,False,False,False,True
2614,0,0,1,1,67,1,1,1,0,0,1,0,1,1,1175,5972,1,True,False,True,False,True,False,False
2615,0,0,0,0,72,1,1,1,1,1,1,1,1,1,1120,6100,0,False,False,False,True,False,False,False
2616,1,0,1,1,6,1,0,0,0,0,0,0,0,1,297,1032,1,False,False,False,False,False,False,False
2617,0,0,0,0,1,1,0,0,0,0,0,0,0,1,21,14,1,False,True,False,False,False,False,True
2618,1,0,1,1,25,1,0,0,0,0,0,0,0,0,27,1614,0,False,True,True,False,False,True,False
2619,0,1,0,0,33,1,1,0,1,1,1,1,1,1,1477,4720,1,True,False,False,False,False,True,False
2620,1,0,0,0,18,1,0,1,0,1,1,1,0,1,682,2918,0,False,False,False,False,False,True,False
2621,1,0,1,0,71,1,0,0,1,1,1,1,1,1,882,5631,0,False,False,False,True,True,False,False
2622,1,1,1,1,28,1,1,0,0,0,0,0,0,1,396,3036,0,False,False,True,False,False,True,False
2623,0,0,0,1,2,1,1,1,0,0,0,0,0,0,911,808,0,True,False,False,False,True,False,False
2624,1,0,1,1,17,1,1,0,1,1,1,0,0,1,659,2584,0,False,False,False,False,False,False,True
2625,1,0,0,0,56,1,1,1,1,0,0,0,0,1,1023,5368,0,True,False,False,False,False,True,False
2626,0,0,1,0,60,0,0,1,1,1,0,0,1,0,377,4300,0,False,False,True,False,False,True,False
2627,0,0,0,0,33,1,1,0,0,0,0,0,0,0,106,2181,0,False,True,False,True,True,False,False
2628,0,0,0,0,1,1,0,1,1,0,1,0,0,1,963,417,0,True,False,False,False,False,False,True
2629,1,0,0,0,2,1,0,0,0,0,0,0,0,0,729,633,1,True,False,False,False,True,False,False
2630,1,0,1,0,63,1,1,1,0,0,1,0,0,1,988,5553,0,True,False,False,True,True,False,False
2631,1,1,1,0,7,1,1,0,0,1,0,1,1,1,1266,1906,1,True,False,False,False,False,True,False
2632,0,0,0,0,55,1,0,0,1,1,0,0,1,1,623,4695,0,False,False,False,True,False,False,True
2633,0,0,1,0,65,1,1,1,1,0,1,1,0,1,1284,6083,0,True,False,True,False,False,False,False
2634,1,0,1,0,1,1,0,0,0,0,1,1,0,1,991,426,1,True,False,False,False,False,True,False
2635,1,0,0,0,63,1,1,0,0,0,0,0,0,0,97,3278,0,False,True,False,True,False,False,True
2636,0,1,1,0,70,1,1,1,1,1,1,1,1,1,1514,6448,0,True,False,False,True,True,False,False
2637,0,0,1,1,36,0,0,1,0,1,1,0,0,0,254,3263,0,False,False,False,True,True,False,False
2638,1,0,0,0,52,1,0,0,1,1,1,1,1,1,1375,5565,1,True,False,True,False,False,False,False
2639,1,0,0,0,22,1,1,1,0,0,0,0,0,1,448,2661,1,False,False,False,False,False,True,False
2640,1,0,0,0,22,1,0,0,1,1,1,0,1,1,1187,3808,0,True,False,False,False,False,False,False
2641,0,1,0,0,5,1,0,1,1,0,1,0,0,0,541,1103,0,False,False,False,False,True,False,False
2642,0,0,1,0,47,1,0,0,0,1,0,0,1,1,1001,4922,1,True,False,False,False,False,True,False
2643,0,0,0,0,33,1,1,0,0,0,0,0,1,1,962,4214,1,True,False,False,False,False,True,False
2644,1,0,0,0,18,0,0,0,1,1,0,0,0,1,168,1793,1,False,False,False,False,True,False,False
2645,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25,18,0,False,True,False,False,True,False,False
2646,1,0,0,0,56,1,0,0,1,1,1,1,1,1,936,5164,0,False,False,False,True,True,False,False
2647,0,0,0,0,2,1,0,0,0,0,0,0,0,1,29,118,0,False,True,False,False,False,False,True
2648,1,0,0,0,35,1,1,1,0,1,0,0,0,1,535,3784,0,False,False,False,False,False,True,False
2649,0,0,1,0,64,1,1,0,0,0,0,0,0,0,92,3302,0,False,True,False,True,True,False,False
2650,0,0,0,0,15,1,1,1,0,1,0,0,0,1,982,2923,0,True,False,False,False,True,False,False
2651,1,0,0,0,24,1,0,0,0,0,0,1,1,1,1100,3881,1,True,False,False,False,False,True,False
2652,1,0,0,0,1,1,0,0,0,0,0,0,1,0,470,229,0,False,False,False,False,False,False,True
2653,0,0,1,1,70,1,0,1,0,0,1,1,1,0,814,5576,0,False,False,False,True,True,False,False
2654,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1108,460,1,True,False,False,False,False,True,False
2655,0,0,0,1,4,1,1,0,1,0,0,1,0,0,1085,1306,1,True,False,False,False,False,False,True
2656,0,0,0,0,39,1,0,0,0,0,1,0,1,0,530,3860,0,False,False,True,False,False,True,False
2657,0,0,0,0,29,1,1,1,0,0,0,0,1,1,649,3642,0,False,False,False,False,False,True,False
2658,0,0,1,1,14,1,0,0,0,0,0,0,0,0,5,1019,0,False,True,False,True,False,False,True
2659,0,0,0,0,61,1,1,1,0,1,1,1,1,0,1024,5474,0,False,False,False,True,True,False,False
2660,1,0,0,1,13,1,0,1,0,0,0,0,0,1,414,1916,0,False,False,False,False,True,False,False
2661,0,0,0,0,66,0,0,1,1,1,1,0,0,1,336,4461,0,False,False,False,True,False,False,True
2662,1,0,0,0,2,0,0,0,0,1,0,1,1,1,361,457,1,False,False,False,False,False,True,False
2663,0,0,1,0,59,1,1,1,1,1,0,1,1,1,1453,6051,0,True,False,True,False,True,False,False
